applicant_id,age,gender,region,exam_score,ad_clicks,site_visits,time_on_site,ad_source,enrolled
393,22,M,Far-East,58.69605417963384,5,4,8.351783196602753,Yandex,0
394,19,F,North-West,68.3369729351371,3,5,3.5182332940382484,VK,0
395,16,F,North-West,82.48330175739498,5,5,9.461004011106159,Yandex,0
396,20,F,Central,85.30475911820882,2,2,0.8537994124434365,VK,0
397,25,F,Siberia,75.53578586531913,6,3,13.625509629100547,Yandex,0
398,20,M,Far-East,53.53619892611405,2,4,113.22256241031276,Google,0
399,19,M,Siberia,64.66499273422794,3,2,41.59763602040427,Google,0
400,17,M,South,51.89353860878748,2,1,14.218432618519149,VK,0
401,35,F,Central,55.18681826392481,5,4,17.688642237104947,Yandex,0
402,25,M,North-West,72.2362733708713,2,4,29.227588607944565,Yandex,0
403,34,M,Central,50.386856391663216,3,7,5.279203055331855,Yandex,0
404,16,F,North-West,58.18390231412767,4,7,15.954925975036268,VK,0
405,20,F,Central,48.95321446882241,5,5,13.201598094308693,Social,0
406,28,F,North-West,74.87445837805922,1,3,9.705603248308034,VK,0
407,19,M,Siberia,59.5917646074197,4,6,12.167334761891818,Google,0
408,31,F,Siberia,31.754765659610904,3,4,29.350944170232268,Google,0
409,31,M,Siberia,89.5046148560537,7,5,9.573923120067066,Yandex,0
410,17,M,Siberia,80.20065682468557,3,5,50.33796229341873,Social,0
411,32,M,Central,34.77042650544871,4,3,45.646932630482304,Social,0
412,35,M,North-West,76.02246915297802,3,2,72.76734749972306,Google,0
413,27,M,Siberia,87.84045460273755,6,4,1.330115427447495,Google,1
414,33,F,Central,62.20310085475712,3,4,18.688350962987027,Google,0
415,18,M,North-West,67.23546689516026,1,2,4.625532724045211,Google,0
416,16,F,Central,60.21925836811934,2,6,1.6709673940101,Yandex,0
417,16,M,Siberia,72.79608868048538,3,0,14.427977366265562,Social,0
418,34,M,South,80.49760641115239,1,7,54.15092664369145,Google,0
419,26,F,Central,47.13360256700608,4,6,6.980153664963745,Google,0
420,20,M,Siberia,54.40756689766895,2,6,10.16342957704309,Yandex,0
421,27,M,Far-East,66.52470624422709,2,7,22.952295058970165,Social,0
422,18,F,North-West,69.6532778788222,4,3,41.60337503556784,Social,0
423,16,F,Siberia,71.11184444263752,2,3,2.15314773360913,Social,0
424,16,M,Far-East,62.11219653393666,2,8,18.022853633811774,Google,0
425,23,M,Central,51.76911091940774,3,7,5.461456778757675,Yandex,0
426,25,M,Central,79.77893105755788,1,6,30.00410457561815,VK,0
427,26,F,Far-East,46.67528209559377,0,1,6.167842327627802,Google,0
428,27,M,Far-East,57.615854399029324,7,3,26.003373419099333,Social,0
429,28,F,North-West,65.26719384021249,4,7,25.040144763042793,Yandex,0
430,27,F,Central,72.27708498997958,5,4,74.46743185232464,Social,0
431,29,M,Far-East,60.62194218230048,3,4,13.641396519911613,Social,0
432,17,F,South,76.29613348748191,3,3,3.479285826588639,Google,0
433,34,M,South,83.7618304304433,0,1,31.508184918144565,Social,0
434,33,M,Far-East,55.65760438170149,1,5,27.509873791291852,Yandex,0
435,18,F,North-West,70.8735755582763,1,5,38.06383250281264,Social,0
436,32,F,Central,68.69255645543858,6,7,16.355216062102052,Social,0
437,23,F,South,59.88496672783175,4,4,21.517446811201157,Yandex,0
438,25,F,Far-East,36.40668977610346,2,5,66.14087069239662,Google,0
439,17,F,Far-East,70.31283639822432,3,6,0.32386448424197356,Google,0
440,34,F,Siberia,71.9609700155776,4,5,22.04688136515523,Yandex,0
441,24,M,Far-East,81.30922018431356,4,5,12.33821271148592,VK,0
442,22,M,North-West,59.97440575457264,1,7,10.591241487702872,Yandex,0
443,19,M,South,54.994020762053495,3,5,7.096610795793634,Social,0
444,33,F,Siberia,51.28152620011073,3,7,25.887538238524037,Google,0
445,28,F,South,30.0,6,1,2.446380631552484,Google,0
446,26,F,South,58.929244232265205,1,6,5.207888168368825,Yandex,0
447,19,M,North-West,100.0,2,5,7.750306533461799,Social,0
448,19,M,Far-East,84.0641179036599,3,4,4.529351138237169,Social,0
449,25,F,North-West,50.11722908541339,2,6,3.154086243350008,Social,0
450,20,F,Far-East,57.27971924862847,5,5,13.291162413908573,VK,0
451,24,F,Siberia,57.18456084752155,3,1,2.5166841857969273,Yandex,0
452,18,F,North-West,85.97798367017103,1,8,7.330200747064342,Google,0
453,32,M,North-West,98.36801508156816,3,7,47.58503048482697,Google,0
454,18,M,Central,66.34694130484917,2,5,15.806488988317152,VK,0
455,31,M,North-West,68.95504017024052,3,8,14.653558709347294,Yandex,0
456,19,F,Central,72.80588936839,2,3,33.30011756705242,Google,0
457,33,M,Far-East,64.76217299168626,4,2,23.48665040116793,Yandex,0
458,32,F,Far-East,69.22976364041635,2,3,9.038142626307353,Google,0
459,22,F,Far-East,65.72259955629673,2,7,2.8873278836062983,Social,0
460,20,F,Central,72.16954966398853,5,8,27.923481473806863,Social,0
461,27,M,Far-East,34.97395802968944,3,5,2.349416584137007,Google,0
462,32,M,South,57.807793168544585,1,4,7.293516711688383,Yandex,0
463,28,F,North-West,47.24908738355646,4,2,30.058302401595896,Social,0
464,18,M,Central,75.35142196404024,3,6,24.397010175752545,VK,0
465,24,F,Far-East,53.21589078313305,3,6,37.30546045434796,VK,0
466,32,F,South,41.52657621446333,1,7,18.572280003204487,Social,0
467,32,F,North-West,38.17416609193481,3,7,19.64246862472585,Yandex,0
468,35,M,North-West,71.74064958537214,5,1,13.726638892942935,VK,0
469,31,M,Far-East,51.068651604670094,2,7,7.2746015792990635,Social,0
470,28,F,South,62.9272926000159,0,8,13.355232697876954,Google,0
471,34,M,Central,88.74320067985434,3,3,2.5340453261356837,Social,0
472,32,M,Far-East,70.62773468676627,4,8,102.45326513907811,Yandex,1
473,19,M,North-West,57.34812425954333,3,7,8.401933175794174,Social,0
474,27,M,North-West,47.37257005808174,3,5,38.84479691947088,Social,0
475,24,F,North-West,71.52457209010346,5,5,48.359072480777215,Google,1
476,34,M,Far-East,63.06345937289415,2,1,0.5491838491916532,Yandex,0
477,27,F,Siberia,73.67877962318829,2,4,18.153689679685804,Yandex,0
478,24,F,Siberia,30.0,2,6,38.473388345654165,Yandex,0
479,22,M,Siberia,82.06180861885696,3,6,11.50585421882117,Google,0
480,29,F,South,39.30788580354963,2,4,1.252584649935994,Google,0
481,35,F,Far-East,57.73759242097111,4,6,9.655231903636817,VK,0
482,34,M,North-West,85.84977564908607,3,3,6.44599023198848,Yandex,0
483,30,F,South,31.4959213100665,1,3,43.632304774670736,Social,0
484,31,F,Siberia,63.69794296898662,3,4,21.94066072840419,Yandex,0
485,20,M,Central,60.878555358635055,5,4,6.030001962951147,Google,0
486,18,M,South,64.56859436734658,5,3,32.72287278026623,Google,0
487,27,M,South,70.3430088309819,3,4,14.214943477546523,Social,0
488,35,M,Far-East,65.22615558174236,4,6,41.65722119778146,Yandex,0
489,19,M,South,44.8999400746313,5,3,32.31137819757879,Yandex,0
490,31,F,Far-East,66.45958627854397,3,4,21.887354497032888,Yandex,0
491,22,F,Central,64.72540062939815,3,2,2.4506713060329184,Social,0
492,28,M,North-West,64.09679180577912,0,5,18.453715482066603,VK,0
493,25,M,North-West,96.29007778283207,4,6,19.161198327374592,Google,1
494,22,F,Siberia,85.0613938070064,3,4,33.83450086617094,Social,0
495,29,M,Siberia,92.40735136368961,3,4,4.065032956361547,Google,0
496,20,M,Central,70.16141647496494,1,2,18.827370445875285,Google,0
497,18,F,North-West,91.78008705045218,1,5,35.183059184944696,Yandex,0
498,26,F,Siberia,52.15998447088333,3,7,0.36124838404545306,VK,0
499,26,F,South,59.61145174478445,3,11,18.97140892136513,VK,0
500,33,M,Far-East,56.29782102176661,1,3,33.723788094695436,Social,0
501,30,F,Siberia,57.561527655560376,5,5,11.984290756528095,Google,0
502,27,M,Central,65.61952126797297,3,4,4.242056722421432,Google,0
503,24,F,North-West,68.05948401366868,2,5,30.64678746007877,Yandex,0
504,25,M,Central,71.46486828917583,2,9,1.8825327433051209,VK,0
505,27,M,Far-East,91.16982592863033,6,4,15.247830150368424,Google,0
506,32,M,Far-East,42.13053020418437,3,12,0.12651054788900878,Yandex,0
507,21,F,Central,46.92129253251562,1,4,12.758602194035955,Yandex,0
508,22,F,Siberia,30.0,3,5,45.42271825700635,Yandex,0
509,29,F,Siberia,52.37035206406847,0,2,53.25896763729962,Google,0
510,28,M,North-West,58.337488679544286,3,7,3.5623509115088026,VK,0
511,23,F,North-West,54.52366341964073,3,7,19.35495935741252,Google,0
512,25,F,South,47.915776899500486,3,3,1.1419832708581519,Social,0
513,24,M,South,66.33610654571092,1,6,22.824799015209656,Yandex,0
514,33,M,North-West,59.19970517024013,5,9,29.121290296590917,Yandex,0
515,17,F,South,51.72897743790391,10,8,12.251760514515986,VK,1
516,20,F,Central,67.26583635375907,0,3,11.081153094003305,VK,0
517,20,F,Siberia,56.40206288796671,3,8,15.941121176760902,Yandex,0
518,21,M,South,82.34792128970142,5,4,6.94088221832239,Google,0
519,34,F,South,62.54558818873971,4,3,13.123335246182307,Google,0
520,23,M,Central,59.75053376741178,5,4,40.89342088823105,VK,0
521,31,M,Far-East,68.92313435638721,5,3,2.3627364798834356,Yandex,0
522,28,F,North-West,34.912906675788946,0,6,15.971777226098611,VK,0
523,16,F,Central,83.20329418090253,3,5,7.628668093004194,Google,0
524,35,M,Far-East,76.77349579622927,2,4,28.621984031413838,Google,0
525,32,M,Central,53.10397413930659,4,2,8.20946689864981,Yandex,0
526,22,F,Siberia,48.04015234181378,1,4,31.76805121275549,Social,0
527,28,F,Central,49.850063968313506,1,6,10.110423124056137,Yandex,0
528,19,F,Central,43.850803971656404,0,3,19.286688697858,Yandex,0
529,19,M,Siberia,39.54896085873435,4,1,24.09519138618661,Social,0
530,21,M,North-West,43.363880296459655,4,5,7.742747130265596,Yandex,0
531,34,F,Far-East,30.0,2,4,10.871522795021665,Google,0
532,27,M,South,59.54584795636984,1,7,37.0409613319349,Google,0
533,22,M,North-West,62.95165195826805,1,4,11.662507471975282,Google,0
534,25,F,Central,84.21614588136772,2,7,12.63674723568656,VK,0
535,34,M,South,79.80626512624701,3,3,17.556517472241556,Yandex,0
536,22,F,Siberia,53.990085816820354,0,6,30.42534514489574,Google,0
537,18,F,North-West,61.2851659424393,5,6,1.4618160984304887,Social,0
538,28,M,Far-East,81.54638350338314,3,3,18.244059886397835,Social,0
539,28,M,North-West,58.272461989054186,3,8,40.01135081687948,Google,0
540,33,F,North-West,67.5588171972991,1,8,8.223325383038313,Google,0
541,35,M,South,55.91083755729364,1,4,23.04187338075891,VK,0
542,23,F,Siberia,65.5885708222996,0,5,5.959123885107535,Google,0
543,24,M,Siberia,66.25534729965331,4,5,2.293531688898502,VK,0
544,22,M,North-West,59.76617410338481,3,5,3.7796604860130962,Yandex,0
545,16,M,Siberia,80.98864680727435,2,4,25.59081005016621,Social,0
546,18,F,South,52.03538427455795,2,5,17.851918926809496,Google,0
547,28,M,South,66.73009685590755,4,3,4.336595788629809,Social,0
548,32,F,Far-East,91.75250019944434,4,4,0.7232380832811182,VK,0
549,16,F,Siberia,69.66947926145588,0,5,35.16286323500211,Google,0
550,21,F,Far-East,53.05218038444686,0,6,24.13558444370057,Yandex,0
551,21,M,Central,70.21273697340364,6,5,12.009162031520644,Yandex,0
552,27,F,South,100.0,6,6,4.618953856516077,Social,1
553,28,F,North-West,65.58840845542747,3,8,67.40403176854034,Google,0
554,28,M,South,76.90431121592064,0,4,9.479802129147814,VK,0
555,30,F,Central,65.07773726530485,5,6,52.28894410273337,Google,0
556,31,F,North-West,69.13176647544971,5,8,5.027744270649031,Social,0
557,26,M,Siberia,63.8261717669979,3,5,43.250498642654016,Yandex,0
558,20,F,Siberia,49.72933193892405,6,4,15.687608572670458,Yandex,0
559,19,M,South,70.60936794589735,2,4,57.56733324805297,Google,0
560,18,F,North-West,46.654783078478275,4,2,2.6446142554865464,Yandex,0
561,34,F,North-West,60.31339787319833,3,7,94.03212682275232,Yandex,0
562,35,M,Far-East,93.67548408290801,0,4,4.53094023528137,Social,0
563,33,F,Central,63.920515205456205,4,8,1.9599079500856176,Yandex,0
564,30,F,Siberia,51.15137443443621,4,1,16.63206982152189,Google,0
565,24,F,South,68.61328400293253,1,6,22.81569801983023,Social,0
566,32,M,North-West,56.69626983595553,2,2,9.527946222797022,Social,0
567,29,M,Siberia,66.62917037062732,5,4,23.93652245179974,Yandex,0
568,30,M,South,47.351780390881345,6,10,58.39733956683989,VK,0
569,16,M,Siberia,76.69512521557951,3,2,31.820089842243846,VK,0
570,18,M,South,66.86959015921772,4,8,43.473236891975624,VK,0
571,31,F,Siberia,49.97151873988796,3,12,45.628447831921136,Google,0
572,26,M,Far-East,70.39584387715367,2,8,7.10940883037403,VK,0
573,27,M,Central,94.02766252945709,2,4,24.560841036851237,Social,0
574,25,M,Siberia,53.061888712494984,3,5,27.514156512389278,VK,0
575,31,F,Central,76.36442858896316,0,14,2.592895857329843,Social,1
576,23,F,Siberia,71.26901990935262,2,5,13.25031152939056,VK,0
577,21,M,North-West,71.0494811457768,4,4,21.342424047545933,Yandex,0
578,27,F,Far-East,78.50388534830849,1,8,6.8630899282379225,Social,0
579,23,F,Far-East,60.844982254942074,4,4,20.371451529900266,Google,0
580,19,F,Central,67.28502739740901,4,8,1.0725127382374868,Social,0
581,23,F,North-West,66.4738852260229,3,5,17.857701446053436,VK,0
582,33,M,South,52.16402617035688,5,2,2.1311566595933353,Google,0
583,20,M,Far-East,71.88196248910009,5,11,22.934918900534246,Google,1
584,24,F,North-West,59.56337268364111,3,3,21.373752459464328,Social,0
585,19,F,North-West,92.45327614910812,2,5,19.519554123720614,Yandex,0
586,32,F,Central,57.382106271939726,4,5,5.946620796957407,Social,0
587,24,F,North-West,45.195378858076566,1,9,22.098920784412066,Google,0
588,16,M,North-West,81.80624347521879,4,4,10.70727004771962,VK,0
589,35,F,South,53.836309082903426,3,1,15.364985650804705,Google,0
590,28,M,Central,46.800620659191196,3,6,23.04778858531138,Yandex,0
591,31,F,Central,70.81291937363218,3,4,9.246508593402044,Yandex,0
592,28,M,North-West,84.98741539926041,4,4,105.02550417957265,VK,0
593,29,F,South,76.06021640087107,4,5,1.2898954558550189,Google,0
594,18,M,Siberia,56.42379665872877,4,5,26.1884461856934,Yandex,0
595,21,M,Far-East,66.9283838205408,0,6,5.497749929039361,VK,0
596,33,M,Central,60.68942540453304,2,4,80.16163212638874,VK,0
597,34,F,South,89.91282367406194,4,3,15.127459678568995,VK,0
598,20,M,South,58.44040660718312,5,8,30.734901649360282,Social,0
599,30,F,North-West,66.48497086437196,8,5,4.5354606795530445,VK,0
600,17,M,Far-East,67.53872392613994,4,7,42.46695159588395,VK,0
601,25,M,Central,47.59674414450814,2,6,66.74071519615131,VK,0
602,33,F,Siberia,62.10624241204917,3,5,15.4847618867565,Google,0
603,28,M,North-West,62.35097421701085,4,5,38.08169355846878,VK,0
604,20,F,Central,85.65256434228294,1,6,22.156252684082784,Social,0
605,16,F,Central,67.9271007463849,2,5,5.595588292431901,Yandex,0
606,16,F,South,59.32516328013359,5,5,50.1079962428765,Yandex,0
607,33,F,Far-East,62.82322154995796,4,5,30.215893167991258,VK,0
608,30,M,Siberia,63.99560999147862,5,7,44.38202647706642,Google,0
609,32,M,Far-East,64.41629382635035,3,4,9.014739074065485,Google,0
610,26,F,South,78.91144653787407,3,4,12.089038434333073,Social,0
611,32,M,Siberia,79.68059194482191,3,7,6.804666237495468,Google,0
612,28,M,Siberia,50.139458615998265,5,5,8.183834342189982,VK,0
613,16,F,North-West,81.01939511801137,5,7,6.048335108460958,VK,0
614,17,M,Siberia,76.27021191725196,6,10,25.984391668708575,Social,1
615,24,F,Central,64.20912373647528,4,7,9.525688863886474,VK,0
616,18,M,Far-East,42.89053729435857,3,3,26.308562178488103,Yandex,0
617,16,M,Far-East,68.18963723490238,6,6,22.443291810131786,Yandex,0
618,31,F,North-West,59.69086276209542,1,3,16.20104519400202,Social,0
619,21,M,Siberia,73.32323457643528,3,4,22.279765436073205,Google,0
620,32,M,South,74.69905096255647,1,6,16.131494651867193,VK,0
621,20,F,Central,84.78613442088829,2,4,25.424570799297328,Social,0
622,20,M,North-West,49.08218454138755,3,4,7.905020386298146,Social,0
623,21,F,Siberia,97.07550862967827,1,3,30.402667425217555,Social,0
624,18,M,South,78.42930990350894,5,5,7.09159722866259,Social,0
625,20,F,Siberia,75.71376268848351,2,6,77.3202143872829,Social,0
626,20,F,North-West,93.74613218597867,3,5,9.762770913837386,Social,0
627,25,F,South,69.76756447962045,1,6,0.26171139256747994,VK,0
628,25,F,South,80.50470766518104,3,8,12.527188890110226,Yandex,0
629,34,F,South,67.54657099751408,2,4,62.373079364507404,Yandex,0
630,32,M,South,77.61228358513566,2,4,20.085015663076806,Social,0
631,29,M,Siberia,82.42410410700218,4,6,2.1564489448922006,Social,0
632,24,F,South,80.88392096176102,2,4,2.2858897510565015,VK,0
633,29,M,Siberia,42.32022064147639,5,5,11.91841523568564,VK,0
634,16,F,South,58.79273545918706,2,6,5.11145731505306,VK,0
635,34,M,South,82.57703255626518,3,11,18.556946446891313,Social,0
636,28,M,North-West,72.47204339960189,2,3,54.3544597425212,VK,0
637,28,F,Siberia,64.25856439688776,2,7,67.61959963412104,Yandex,0
638,19,F,Siberia,72.61475147826084,2,5,50.82118171066782,Google,0
639,16,M,Far-East,48.44457844768569,2,4,7.024553313541127,VK,0
640,32,M,North-West,76.79717778441196,6,5,75.13465159091817,Social,1
641,23,F,Siberia,70.57188580926524,2,2,7.363011221113781,Social,0
642,17,M,North-West,66.2787496443927,4,6,19.67121818425189,Yandex,0
643,23,M,North-West,62.31632236819609,2,3,44.24756816077987,Social,0
644,22,F,North-West,68.46587079847974,0,10,21.499891648066974,Yandex,0
645,17,M,Central,60.885902895885465,6,6,113.49495569529999,Yandex,1
646,18,F,Siberia,60.141766386784134,2,5,8.593217370880048,VK,0
647,33,F,North-West,91.83299741426103,2,1,2.5439673957036906,Google,0
648,27,F,Central,41.20208534513535,1,9,4.977097172066483,Social,0
649,16,M,Central,41.510468054797556,3,3,4.070182856324455,Google,0
650,27,M,South,76.72277229070556,5,4,46.784696315826004,Google,1
651,20,F,South,46.70396590510478,3,6,12.5417217079195,Google,0
652,32,F,Siberia,34.9470437088176,1,5,14.503655464395724,VK,0
653,31,M,South,80.21400481954862,0,2,3.798317627120426,VK,0
654,30,M,Siberia,83.90104094255264,1,8,4.822983879320684,VK,0
655,30,M,Central,45.37946333958793,3,6,32.1492268915262,Yandex,0
656,20,F,Central,38.07007665423161,3,3,22.96981304232829,Google,0
657,29,F,Siberia,46.718356502162266,3,4,7.987688929603136,VK,0
658,17,M,South,54.501358823489,1,3,31.741901226821735,Social,0
659,26,M,South,93.70869269560482,4,5,1.1040687637047002,VK,0
660,34,M,Siberia,58.55379370568231,1,4,1.4658853123157891,Google,0
661,22,F,Far-East,77.47786555420393,2,8,1.8535247537443842,VK,0
662,21,F,South,75.82650883791733,7,5,24.312600381983927,Yandex,1
663,17,M,North-West,84.83631773155761,0,5,18.120218646046037,VK,0
664,21,M,South,55.61028871204668,1,5,39.57652774056666,Google,0
665,33,F,Far-East,64.8470880822664,1,6,69.22942512471381,Google,0
666,17,F,Central,61.71201168838187,3,3,8.341084081185226,Yandex,0
667,33,M,Central,73.06993473603251,3,2,19.818394284679954,Social,0
668,30,M,Central,83.23825923887131,2,4,40.87104856145121,VK,0
669,34,M,South,97.6762431205681,4,7,5.310741063959018,VK,1
670,17,F,Central,59.14057035849989,3,3,2.0098013993207475,Social,0
671,35,M,Far-East,67.12071014451988,1,5,81.28611892013667,Yandex,0
672,21,F,Far-East,78.00076992814328,2,4,45.94824199167221,Yandex,0
673,16,F,South,74.17652760422865,3,6,18.833329142367848,VK,0
674,30,M,North-West,90.72632292998786,3,5,0.20695614268230053,Yandex,0
